storm_name,datetime,longitude_t,latitude_t,wind_speed_t,wind_direction_t,pressure_t,humidity_t,sea_surface_temp_t,month,longitude_t+1,latitude_t+1
Katrina,8/23/2005 15:00,-47.80719225,5.812299218,126.862202,188.3920577,1008.343024,64.65933382,26.9139788,8,-48.17111597,5.524550654
Katrina,8/23/2005 16:00,-48.17111597,5.524550654,87.9518167,250.5792934,905.8152965,67.22193843,31.60252312,8,-47.96187186,5.266073763
Katrina,8/23/2005 17:00,-47.96187186,5.266073763,86.19760444,282.4848524,925.2141575,92.28282705,27.36343624,8,-47.58330762,5.675141898
Katrina,8/23/2005 18:00,-47.58330762,5.675141898,146.7077988,168.305222,943.7210348,99.45795484,26.79845643,8,-47.97339596,5.591147038
Katrina,8/23/2005 19:00,-47.97339596,5.591147038,147.0879279,190.5577409,971.1917898,78.945034,30.29601694,8,-48.40932375,5.524132583
Katrina,8/23/2005 20:00,-48.40932375,5.524132583,101.8848408,230.3564695,901.5478813,95.3774507,29.96871069,8,-47.96984963,5.325927126
Katrina,8/23/2005 21:00,-47.96984963,5.325927126,122.1951373,213.2624675,982.5988379,80.34369966,31.54947242,8,-47.70876296,5.095331306
Katrina,8/23/2005 22:00,-47.70876296,5.095331306,232.2365909,181.667672,933.4423723,64.31035242,28.03031998,8,-47.41053898,5.182789494
Katrina,8/23/2005 23:00,-47.41053898,5.182789494,205.0160056,200.4714209,935.3168667,61.73215055,29.90754341,8,-47.66683104,5.096170107
Katrina,8/24/2005 0:00,-47.66683104,5.096170107,96.16362799,337.559487,935.256044,85.76814145,26.98553688,8,-47.99174819,5.230527726
Katrina,8/24/2005 1:00,-47.99174819,5.230527726,178.4986649,98.2779337,924.2895351,89.32969086,26.96211727,8,-48.36019991,5.725102726
Katrina,8/24/2005 2:00,-48.36019991,5.725102726,157.1642408,166.782449,963.5525143,83.40753365,28.60501974,8,-48.11393155,5.423452031
Katrina,8/24/2005 3:00,-48.11393155,5.423452031,69.2663534,21.75627883,915.4908184,81.03839578,31.48429167,8,-48.12272251,5.400432283
Katrina,8/24/2005 4:00,-48.12272251,5.400432283,207.1864784,49.03850086,900.3494964,67.38337558,29.6463811,8,-47.64352409,5.141022447
Katrina,8/24/2005 5:00,-47.64352409,5.141022447,146.0037785,225.1519851,924.6065908,82.94172847,28.15877347,8,-48.03883242,5.211854311
Katrina,8/24/2005 6:00,-48.03883242,5.211854311,234.3658832,240.0966383,910.7600551,85.31802402,27.35934441,8,-47.93706177,4.720506655
Katrina,8/24/2005 7:00,-47.93706177,4.720506655,166.6623126,224.6420117,927.3873007,76.72933337,31.21981311,8,-48.24688595,4.83607803
Katrina,8/24/2005 8:00,-48.24688595,4.83607803,228.2274337,254.7754557,999.1205273,80.57386177,26.72692843,8,-48.3377529,4.597563055
Katrina,8/24/2005 9:00,-48.3377529,4.597563055,87.50659054,193.0545583,999.4542859,83.11085789,29.97845382,8,-48.64828933,4.923275327
Katrina,8/24/2005 10:00,-48.64828933,4.923275327,79.97176795,49.70422529,950.5201837,98.12313412,29.20304634,8,-49.00243344,4.549779644
Katrina,8/24/2005 11:00,-49.00243344,4.549779644,123.0343256,31.88084211,988.3670939,97.95977176,28.55334711,8,-49.22930248,5.010986674
Katrina,8/24/2005 12:00,-49.22930248,5.010986674,87.32501807,38.42424881,941.9052812,95.47796431,31.93906261,8,-49.71397203,4.616165095
Katrina,8/24/2005 13:00,-49.71397203,4.616165095,224.7855782,170.5470898,918.0999746,63.74180707,29.15734832,8,-49.81876575,4.982269817
Katrina,8/24/2005 14:00,-49.81876575,4.982269817,135.4108887,136.158204,912.883048,90.29001516,29.59541529,8,-49.34063356,4.80824719
Katrina,8/24/2005 15:00,-49.34063356,4.80824719,63.97335386,52.76128179,993.4202116,72.31444771,30.17244833,8,-48.96990375,4.904368117
Katrina,8/24/2005 16:00,-48.96990375,4.904368117,194.5218457,274.3854003,930.5333431,83.80902139,29.92856109,8,-48.97759391,5.368365599
Katrina,8/24/2005 17:00,-48.97759391,5.368365599,143.605534,129.7385891,997.3392729,60.30070092,31.61056874,8,-48.50542643,5.201085034
Katrina,8/24/2005 18:00,-48.50542643,5.201085034,95.68755253,300.2358226,934.0712989,85.78396378,31.39392339,8,-48.6571512,5.485844929
Katrina,8/24/2005 19:00,-48.6571512,5.485844929,231.534179,258.4413755,908.2706296,73.19323848,29.27291236,8,-48.57239013,5.54546114
Katrina,8/24/2005 20:00,-48.57239013,5.54546114,134.3149872,39.17499832,939.7580291,76.79065166,26.3464178,8,-48.07819869,5.431542374
Katrina,8/24/2005 21:00,-48.07819869,5.431542374,238.868869,94.62747326,965.4703271,77.81801988,29.18622387,8,-48.4923332,5.015161667
Katrina,8/24/2005 22:00,-48.4923332,5.015161667,114.1184937,350.2189449,903.5034698,62.85607796,30.24402858,8,-48.67602973,4.925717107
Katrina,8/24/2005 23:00,-48.67602973,4.925717107,193.8844611,159.962557,918.2471454,77.23704317,29.19923335,8,-48.61297135,5.191429728
Katrina,8/25/2005 0:00,-48.61297135,5.191429728,206.8170022,103.02263,988.1102087,75.68616893,29.34971985,8,-48.38638376,5.504953736
Katrina,8/25/2005 1:00,-48.38638376,5.504953736,111.6499654,172.1110251,922.84469,76.29318193,26.21911258,8,-47.93476518,5.700551741
Katrina,8/25/2005 2:00,-47.93476518,5.700551741,84.77224515,191.6712325,985.4648039,97.63831121,26.57955383,8,-48.08763722,6.027413138
Katrina,8/25/2005 3:00,-48.08763722,6.027413138,192.5568426,45.87959309,910.1806112,72.87856634,28.22301642,8,-48.25040135,5.54722174
Katrina,8/25/2005 4:00,-48.25040135,5.54722174,182.8777396,274.775689,952.6782404,62.02936992,31.94184066,8,-48.52392861,5.209108541
Katrina,8/25/2005 5:00,-48.52392861,5.209108541,99.09351631,2.825840197,959.6883396,80.81114731,29.36890956,8,-48.53721086,4.801214284
Katrina,8/25/2005 6:00,-48.53721086,4.801214284,177.1951721,142.9981912,966.8340767,94.89142148,30.12221797,8,-48.37730415,4.763272184
Katrina,8/25/2005 7:00,-48.37730415,4.763272184,215.1563008,71.52748538,927.3167934,88.00243919,30.01770518,8,-48.01859937,4.491384024
Katrina,8/25/2005 8:00,-48.01859937,4.491384024,231.6523878,350.5732425,936.3093013,71.25973076,30.89258582,8,-47.81943751,4.145855087
Katrina,8/25/2005 9:00,-47.81943751,4.145855087,192.7819635,169.2957723,943.6084385,67.06415071,30.07524117,8,-48.14093743,4.443809782
Katrina,8/25/2005 10:00,-48.14093743,4.443809782,211.7522813,107.6585766,995.9256903,96.55592577,28.07745223,8,-47.89224656,4.464078937
Katrina,8/25/2005 11:00,-47.89224656,4.464078937,183.1603891,11.05295587,956.9295227,86.37522754,29.3147047,8,-47.91776694,4.133734192
Katrina,8/25/2005 12:00,-47.91776694,4.133734192,166.2385239,84.36293996,970.590627,84.84526673,29.84143923,8,-48.33070543,4.197220193
Katrina,8/25/2005 13:00,-48.33070543,4.197220193,202.0645144,220.0093672,1005.619804,97.0765704,30.52591733,8,-48.39049315,4.625532658
Katrina,8/25/2005 14:00,-48.39049315,4.625532658,86.69721617,197.916256,968.1704804,74.28108497,29.10073184,8,-48.23674567,4.148735719
Katrina,8/25/2005 15:00,-48.23674567,4.148735719,136.321906,270.0661054,944.9505451,77.08498163,30.7514837,8,-48.50317432,3.823030848
Katrina,8/25/2005 16:00,-48.50317432,3.823030848,101.9732614,81.76324535,902.6920111,79.10595754,31.57270476,8,-48.47123815,3.880983671
Katrina,8/25/2005 17:00,-48.47123815,3.880983671,145.9567888,342.6172319,972.4094434,73.96096459,31.06503116,8,-48.06429044,4.199166187
Katrina,8/25/2005 18:00,-48.06429044,4.199166187,243.9044605,121.8075231,908.9184857,84.4702895,29.80665743,8,-48.42707807,3.982095732
Katrina,8/25/2005 19:00,-48.42707807,3.982095732,72.62412724,343.2686423,999.2613777,66.01174804,30.94370973,8,-48.4721993,3.854821202
Katrina,8/25/2005 20:00,-48.4721993,3.854821202,242.7547462,158.1416461,979.0612227,97.69145187,26.74133301,8,-48.78180109,4.293111204
Katrina,8/25/2005 21:00,-48.78180109,4.293111204,246.3057536,31.42895982,906.3138978,68.61630365,30.86210174,8,-49.1276814,3.920237096
Katrina,8/25/2005 22:00,-49.1276814,3.920237096,221.385768,128.9533361,901.3660687,81.08204635,28.05078704,8,-49.27178874,3.673788189
Katrina,8/25/2005 23:00,-49.27178874,3.673788189,181.0332836,225.5113384,985.9420037,96.88075402,31.7578295,8,-49.54431375,3.539206246
Katrina,8/26/2005 0:00,-49.54431375,3.539206246,244.9217376,156.2260469,907.251358,69.31812691,29.7415772,8,-49.30879005,3.104985293
Katrina,8/26/2005 1:00,-49.30879005,3.104985293,198.9425934,92.39889279,921.3569344,62.57840801,28.17150128,8,-49.13948206,3.48560028
Katrina,8/26/2005 2:00,-49.13948206,3.48560028,63.00909388,234.6321991,954.8705705,76.27976635,31.16160102,8,-49.58893803,3.922748944
Katrina,8/26/2005 3:00,-49.58893803,3.922748944,153.399231,47.3602775,939.2728541,70.86310017,27.47118997,8,-49.28264597,3.794413923
Katrina,8/26/2005 4:00,-49.28264597,3.794413923,80.64302736,316.0628712,983.729121,87.63383061,29.0404319,8,-49.00614013,4.152901406
Katrina,8/26/2005 5:00,-49.00614013,4.152901406,101.5539687,131.0642174,904.1059815,91.22795251,27.06835405,8,-49.1206194,4.097092654
Katrina,8/26/2005 6:00,-49.1206194,4.097092654,209.6476811,157.8833827,933.2606649,75.22750788,28.32025117,8,-48.81157336,4.530667487
Katrina,8/26/2005 7:00,-48.81157336,4.530667487,231.9469967,131.7476253,903.0759986,79.07553678,30.55145692,8,-49.27044079,4.071454019
Katrina,8/26/2005 8:00,-49.27044079,4.071454019,67.50096124,171.3683587,949.7455986,89.36896826,26.9691923,8,-49.08438321,4.157112432
Katrina,8/26/2005 9:00,-49.08438321,4.157112432,242.5121906,261.3842057,987.2372726,89.93515816,27.46391004,8,-49.18701031,4.269900822
Katrina,8/26/2005 10:00,-49.18701031,4.269900822,232.8957739,108.2048131,1004.159486,69.77387425,27.86705717,8,-48.87846666,3.805774506
Katrina,8/26/2005 11:00,-48.87846666,3.805774506,127.144353,202.7397075,930.4741103,69.98074616,28.25985368,8,-49.24051462,3.712036692
Katrina,8/26/2005 12:00,-49.24051462,3.712036692,123.5427587,96.82383074,905.750896,78.91582724,27.70750788,8,-49.7283015,3.386591101
Katrina,8/26/2005 13:00,-49.7283015,3.386591101,195.2438348,67.41341499,922.4841425,67.42037648,28.79369693,8,-49.37728931,2.887658226
Katrina,8/26/2005 14:00,-49.37728931,2.887658226,230.2660751,285.3579751,1009.672884,61.72554045,30.70039943,8,-49.22726499,3.180143136
Katrina,8/26/2005 15:00,-49.22726499,3.180143136,62.88863803,162.4122577,932.005678,75.19536641,31.53750296,8,-49.70786167,3.07761783
Katrina,8/26/2005 16:00,-49.70786167,3.07761783,99.79876258,21.61488425,932.7322216,97.77210644,26.25601024,8,-50.09462291,3.231201777
Katrina,8/26/2005 17:00,-50.09462291,3.231201777,247.8081389,90.9480027,981.8041015,76.09722257,27.82582456,8,-49.77272543,3.501729999
Katrina,8/26/2005 18:00,-49.77272543,3.501729999,153.1772838,14.72302992,990.8846073,66.43265873,28.36264426,8,-49.54626544,3.467204997
Katrina,8/26/2005 19:00,-49.54626544,3.467204997,189.0304966,235.6552078,985.6358847,86.96438042,31.47370369,8,-49.66271415,3.136767019
Katrina,8/26/2005 20:00,-49.66271415,3.136767019,120.6462319,105.075332,921.5124524,70.94126525,28.9409243,8,-49.35966078,2.728741676
Katrina,8/26/2005 21:00,-49.35966078,2.728741676,70.36762335,314.6023542,933.6618013,79.47992994,31.9912124,8,-49.59908774,2.614145045
Katrina,8/26/2005 22:00,-49.59908774,2.614145045,63.11847324,42.1695356,924.2290403,90.42480694,27.29265643,8,-49.43643366,2.319360128
Katrina,8/26/2005 23:00,-49.43643366,2.319360128,227.348235,283.864792,987.3208143,69.05573701,30.58369962,8,-49.17612022,2.194684556
Katrina,8/27/2005 0:00,-49.17612022,2.194684556,109.5677117,217.9849121,964.295143,75.78925756,31.37284072,8,-49.30558735,2.374269379
Katrina,8/27/2005 1:00,-49.30558735,2.374269379,120.9893869,215.928794,947.8650817,63.99639343,30.08768955,8,-49.40216082,2.444664177
Katrina,8/27/2005 2:00,-49.40216082,2.444664177,141.4086591,310.6823762,963.6214072,78.30236274,31.07820713,8,-49.21057585,2.377957716
Katrina,8/27/2005 3:00,-49.21057585,2.377957716,172.3662095,35.24023745,923.4505417,81.90075099,29.38513887,8,-48.83534001,2.619230425
